bitrate,channels,id,mode,recordId,size,url
"203kbps","Joint stereo","14845","VBR","1283","134449342","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/728-Filip_Dik-01_02-Vtoraja_model.mp3"
"204kbps","Joint stereo","14848","VBR","1284","42333934","http://mds.mds-club.ru/cothuk/mp3/729-Filip_Dik-02_02-Vtoraja_model.mp3"
"204kbps","Joint stereo","6029","VBR","1284","42333934","http://mds.kallisto.ru/cothuk/mp3/729-Filip_Dik-02_02-Vtoraja_model.mp3"
"204kbps","Joint stereo","12319","VBR","1284","42333934","http://mds.datagrad.ru/download/cothuk/mp3/729-Filip_Dik-02_02-Vtoraja_model.mp3"
"204kbps","Joint stereo","6030","VBR","1284","42333934","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/729-Filip_Dik-02_02-Vtoraja_model.mp3"
"204kbps","Joint stereo","14847","VBR","1284","42333934","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/729-Filip_Dik-02_02-Vtoraja_model.mp3"
"196kbps","Joint stereo","14850","VBR","1285","78427730","http://mds.mds-club.ru/cothuk/mp3/730-Uiljam_Tenn-Snarjad-neudachnik.mp3"
"196kbps","Joint stereo","6027","VBR","1285","78427730","http://mds.kallisto.ru/cothuk/mp3/730-Uiljam_Tenn-Snarjad-neudachnik.mp3"
"196kbps","Joint stereo","12320","VBR","1285","78427730","http://mds.datagrad.ru/download/cothuk/mp3/730-Uiljam_Tenn-Snarjad-neudachnik.mp3"
"196kbps","Joint stereo","6028","VBR","1285","78427730","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/730-Uiljam_Tenn-Snarjad-neudachnik.mp3"
"196kbps","Joint stereo","14849","VBR","1285","78427730","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/730-Uiljam_Tenn-Snarjad-neudachnik.mp3"
"208kbps","Joint stereo","14852","VBR","1286","146032844","http://mds.mds-club.ru/cothuk/mp3/731-Julij_Burkin_Konstantin_Fadeev-01_02-Iskoverkannyj_mir.mp3"
"208kbps","Joint stereo","6034","VBR","1286","146032844","http://mds.kallisto.ru/cothuk/mp3/731-Julij_Burkin_Konstantin_Fadeev-01_02-Iskoverkannyj_mir.mp3"
"208kbps","Joint stereo","12321","VBR","1286","146032844","http://mds.datagrad.ru/download/cothuk/mp3/731-Julij_Burkin_Konstantin_Fadeev-01_02-Iskoverkannyj_mir.mp3"
"208kbps","Joint stereo","6035","VBR","1286","146032844","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/731-Julij_Burkin_Konstantin_Fadeev-01_02-Iskoverkannyj_mir.mp3"
"208kbps","Joint stereo","14851","VBR","1286","146032844","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/731-Julij_Burkin_Konstantin_Fadeev-01_02-Iskoverkannyj_mir.mp3"
"205kbps","Joint stereo","14854","VBR","1287","148159724","http://mds.mds-club.ru/cothuk/mp3/732-Julij_Burkin_Konstantin_Fadeev-02_02-Iskoverkannyj_mir.mp3"
"205kbps","Joint stereo","6043","VBR","1287","148159724","http://mds.kallisto.ru/cothuk/mp3/732-Julij_Burkin_Konstantin_Fadeev-02_02-Iskoverkannyj_mir.mp3"
"205kbps","Joint stereo","12322","VBR","1287","148159724","http://mds.datagrad.ru/download/cothuk/mp3/732-Julij_Burkin_Konstantin_Fadeev-02_02-Iskoverkannyj_mir.mp3"
"205kbps","Joint stereo","6044","VBR","1287","148159724","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/732-Julij_Burkin_Konstantin_Fadeev-02_02-Iskoverkannyj_mir.mp3"
"205kbps","Joint stereo","14853","VBR","1287","148159724","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/732-Julij_Burkin_Konstantin_Fadeev-02_02-Iskoverkannyj_mir.mp3"
"203kbps","Joint stereo","14856","VBR","1288","59429701","http://mds.mds-club.ru/cothuk/mp3/733-Chajna_Mevill-Detali.mp3"
"203kbps","Joint stereo","6037","VBR","1288","59429701","http://mds.kallisto.ru/cothuk/mp3/733-Chajna_Mevill-Detali.mp3"
"203kbps","Joint stereo","12323","VBR","1288","59429701","http://mds.datagrad.ru/download/cothuk/mp3/733-Chajna_Mevill-Detali.mp3"
"203kbps","Joint stereo","6038","VBR","1288","59429701","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/733-Chajna_Mevill-Detali.mp3"
"203kbps","Joint stereo","14855","VBR","1288","59429701","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/733-Chajna_Mevill-Detali.mp3"
"186kbps","Joint stereo","14858","VBR","1289","68038951","http://mds.mds-club.ru/cothuk/mp3/734-Don_Tumasonis-Otkrytki_s_vidami.mp3"
"186kbps","Joint stereo","6039","VBR","1289","68038951","http://mds.kallisto.ru/cothuk/mp3/734-Don_Tumasonis-Otkrytki_s_vidami.mp3"
"186kbps","Joint stereo","12324","VBR","1289","68038951","http://mds.datagrad.ru/download/cothuk/mp3/734-Don_Tumasonis-Otkrytki_s_vidami.mp3"
"186kbps","Joint stereo","6040","VBR","1289","68038951","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/734-Don_Tumasonis-Otkrytki_s_vidami.mp3"
"186kbps","Joint stereo","14857","VBR","1289","68038951","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/734-Don_Tumasonis-Otkrytki_s_vidami.mp3"
"195kbps","Joint stereo","14860","VBR","1290","125098449","http://mds.mds-club.ru/cothuk/mp3/735-Klifford_Sajmak-Kush.mp3"
"195kbps","Joint stereo","6046","VBR","1290","125098449","http://mds.kallisto.ru/cothuk/mp3/735-Klifford_Sajmak-Kush.mp3"
"195kbps","Joint stereo","12325","VBR","1290","125098449","http://mds.datagrad.ru/download/cothuk/mp3/735-Klifford_Sajmak-Kush.mp3"
"195kbps","Joint stereo","6047","VBR","1290","125098449","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/735-Klifford_Sajmak-Kush.mp3"
"195kbps","Joint stereo","14859","VBR","1290","125098449","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/735-Klifford_Sajmak-Kush.mp3"
"203kbps","Joint stereo","14862","VBR","1291","136770474","http://mds.mds-club.ru/cothuk/mp3/736-Alfred_Van_Vogt-Prizrak.mp3"
"203kbps","Joint stereo","6049","VBR","1291","136770474","http://mds.kallisto.ru/cothuk/mp3/736-Alfred_Van_Vogt-Prizrak.mp3"
"203kbps","Joint stereo","12326","VBR","1291","136770474","http://mds.datagrad.ru/download/cothuk/mp3/736-Alfred_Van_Vogt-Prizrak.mp3"
"203kbps","Joint stereo","6050","VBR","1291","136770474","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/736-Alfred_Van_Vogt-Prizrak.mp3"
"203kbps","Joint stereo","14861","VBR","1291","136770474","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/736-Alfred_Van_Vogt-Prizrak.mp3"
"217kbps","Joint stereo","14864","VBR","1292","40024701","http://mds.mds-club.ru/cothuk/mp3/737-Andrej_Pavluhin-Teledrajv.mp3"
"217kbps","Joint stereo","6052","VBR","1292","40024701","http://mds.kallisto.ru/cothuk/mp3/737-Andrej_Pavluhin-Teledrajv.mp3"
"217kbps","Joint stereo","12327","VBR","1292","40024701","http://mds.datagrad.ru/download/cothuk/mp3/737-Andrej_Pavluhin-Teledrajv.mp3"
"217kbps","Joint stereo","6053","VBR","1292","40024701","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/737-Andrej_Pavluhin-Teledrajv.mp3"
"217kbps","Joint stereo","14863","VBR","1292","40024701","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/737-Andrej_Pavluhin-Teledrajv.mp3"
"205kbps","Joint stereo","14866","VBR","1293","55288257","http://mds.mds-club.ru/cothuk/mp3/738-Pol_Di_Filippo-Odnazhdy_v_Televizionnom_Gorode.mp3"
"205kbps","Joint stereo","6054","VBR","1293","55288257","http://mds.kallisto.ru/cothuk/mp3/738-Pol_Di_Filippo-Odnazhdy_v_Televizionnom_Gorode.mp3"
"205kbps","Joint stereo","12328","VBR","1293","55288257","http://mds.datagrad.ru/download/cothuk/mp3/738-Pol_Di_Filippo-Odnazhdy_v_Televizionnom_Gorode.mp3"
"205kbps","Joint stereo","6055","VBR","1293","55288257","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/738-Pol_Di_Filippo-Odnazhdy_v_Televizionnom_Gorode.mp3"
"205kbps","Joint stereo","14865","VBR","1293","55288257","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/738-Pol_Di_Filippo-Odnazhdy_v_Televizionnom_Gorode.mp3"
"209kbps","Joint stereo","14868","VBR","1294","33014602","http://mds.mds-club.ru/cothuk/mp3/739-Sergej_Tumanov-Sozdatel_igrushek.mp3"
"209kbps","Joint stereo","6056","VBR","1294","33014602","http://mds.kallisto.ru/cothuk/mp3/739-Sergej_Tumanov-Sozdatel_igrushek.mp3"
"209kbps","Joint stereo","12329","VBR","1294","33014602","http://mds.datagrad.ru/download/cothuk/mp3/739-Sergej_Tumanov-Sozdatel_igrushek.mp3"
"209kbps","Joint stereo","6057","VBR","1294","33014602","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/739-Sergej_Tumanov-Sozdatel_igrushek.mp3"
"209kbps","Joint stereo","14867","VBR","1294","33014602","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/739-Sergej_Tumanov-Sozdatel_igrushek.mp3"
"199kbps","Joint stereo","14870","VBR","1295","84543007","http://mds.mds-club.ru/cothuk/mp3/740-Sergej_Chekmaev-Gladiatory_kamennyh_dzhunglej.mp3"
"199kbps","Joint stereo","6061","VBR","1295","84543007","http://mds.kallisto.ru/cothuk/mp3/740-Sergej_Chekmaev-Gladiatory_kamennyh_dzhunglej.mp3"
"199kbps","Joint stereo","12330","VBR","1295","84543007","http://mds.datagrad.ru/download/cothuk/mp3/740-Sergej_Chekmaev-Gladiatory_kamennyh_dzhunglej.mp3"
"199kbps","Joint stereo","6062","VBR","1295","84543007","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/740-Sergej_Chekmaev-Gladiatory_kamennyh_dzhunglej.mp3"
"199kbps","Joint stereo","14869","VBR","1295","84543007","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/740-Sergej_Chekmaev-Gladiatory_kamennyh_dzhunglej.mp3"
"206kbps","Joint stereo","14872","VBR","1296","45945313","http://mds.mds-club.ru/cothuk/mp3/741-Sergej_Chekmaev-Prozrachnyj_parovozik_s_belymi_kolesami.mp3"
"206kbps","Joint stereo","6063","VBR","1296","45945313","http://mds.kallisto.ru/cothuk/mp3/741-Sergej_Chekmaev-Prozrachnyj_parovozik_s_belymi_kolesami.mp3"
"206kbps","Joint stereo","12331","VBR","1296","45945313","http://mds.datagrad.ru/download/cothuk/mp3/741-Sergej_Chekmaev-Prozrachnyj_parovozik_s_belymi_kolesami.mp3"
"206kbps","Joint stereo","6064","VBR","1296","45945313","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/741-Sergej_Chekmaev-Prozrachnyj_parovozik_s_belymi_kolesami.mp3"
"206kbps","Joint stereo","14871","VBR","1296","45945313","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/741-Sergej_Chekmaev-Prozrachnyj_parovozik_s_belymi_kolesami.mp3"
"213kbps","Joint stereo","14874","VBR","1297","119737415","http://mds.mds-club.ru/cothuk/mp3/742-Erik_Frenk_Rassel-Fundamentalnoe_pravo.mp3"
"213kbps","Joint stereo","6067","VBR","1297","119737415","http://mds.kallisto.ru/cothuk/mp3/742-Erik_Frenk_Rassel-Fundamentalnoe_pravo.mp3"
"213kbps","Joint stereo","12332","VBR","1297","119737415","http://mds.datagrad.ru/download/cothuk/mp3/742-Erik_Frenk_Rassel-Fundamentalnoe_pravo.mp3"
"213kbps","Joint stereo","6068","VBR","1297","119737415","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/742-Erik_Frenk_Rassel-Fundamentalnoe_pravo.mp3"
"213kbps","Joint stereo","14873","VBR","1297","119737415","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/742-Erik_Frenk_Rassel-Fundamentalnoe_pravo.mp3"
"213kbps","Joint stereo","14876","VBR","1298","16945935","http://mds.mds-club.ru/cothuk/mp3/743-Erik_Frenk_Rassel-Peremeschennoe_lico.mp3"
"213kbps","Joint stereo","6069","VBR","1298","16945935","http://mds.kallisto.ru/cothuk/mp3/743-Erik_Frenk_Rassel-Peremeschennoe_lico.mp3"
"213kbps","Joint stereo","12333","VBR","1298","16945935","http://mds.datagrad.ru/download/cothuk/mp3/743-Erik_Frenk_Rassel-Peremeschennoe_lico.mp3"
"213kbps","Joint stereo","6070","VBR","1298","16945935","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/743-Erik_Frenk_Rassel-Peremeschennoe_lico.mp3"
"213kbps","Joint stereo","14875","VBR","1298","16945935","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/743-Erik_Frenk_Rassel-Peremeschennoe_lico.mp3"
"213kbps","Joint stereo","14878","VBR","1299","41805824","http://mds.mds-club.ru/mcleo/2007.06.25/2007.06.25.2._Stiven_Pairy._Missis_Uilson_i_chernaya_magiya_missis_Vezelvul_iz_doma_nomer_6.mp3"
"213kbps","Joint stereo","6077","VBR","1299","41805824","http://mds.kallisto.ru/mcleo/2007.06.25/2007.06.25.2._Stiven_Pairy._Missis_Uilson_i_chernaya_magiya_missis_Vezelvul_iz_doma_nomer_6.mp3"
"213kbps","Joint stereo","12334","VBR","1299","41805824","http://mds.datagrad.ru/download/mcleo/2007.06.25/2007.06.25.2._Stiven_Pairy._Missis_Uilson_i_chernaya_magiya_missis_Vezelvul_iz_doma_nomer_6.mp3"
"213kbps","Joint stereo","6073","VBR","1299","41805824","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.06.25/2007.06.25.2._Stiven_Pairy._Missis_Uilson_i_chernaya_magiya_missis_Vezelvul_iz_doma_nomer_6.mp3"
"213kbps","Joint stereo","14877","VBR","1299","41805824","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.06.25/2007.06.25.2._Stiven_Pairy._Missis_Uilson_i_chernaya_magiya_missis_Vezelvul_iz_doma_nomer_6.mp3"
"212kbps","Joint stereo","14880","VBR","1300","90177536","http://mds.mds-club.ru/mcleo/2007.06.25/2007.06.25.1._Pol_Di_Filippo._Lyboi_krutoi_chuvak.mp3"
"212kbps","Joint stereo","6075","VBR","1300","90177536","http://mds.kallisto.ru/mcleo/2007.06.25/2007.06.25.1._Pol_Di_Filippo._Lyboi_krutoi_chuvak.mp3"
"212kbps","Joint stereo","12335","VBR","1300","90177536","http://mds.datagrad.ru/download/mcleo/2007.06.25/2007.06.25.1._Pol_Di_Filippo._Lyboi_krutoi_chuvak.mp3"
"212kbps","Joint stereo","6074","VBR","1300","90177536","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.06.25/2007.06.25.1._Pol_Di_Filippo._Lyboi_krutoi_chuvak.mp3"
"212kbps","Joint stereo","14879","VBR","1300","90177536","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.06.25/2007.06.25.1._Pol_Di_Filippo._Lyboi_krutoi_chuvak.mp3"
"215kbps","Joint stereo","14882","VBR","1301","67049472","http://mds.mds-club.ru/mcleo/2007.06.11/2007.06.11.1._Murrei_Leinster._Strannaya_istoriya_Djona_Kingmana.mp3"
"215kbps","Joint stereo","6081","VBR","1301","67049472","http://mds.kallisto.ru/mcleo/2007.06.11/2007.06.11.1._Murrei_Leinster._Strannaya_istoriya_Djona_Kingmana.mp3"
"215kbps","Joint stereo","12336","VBR","1301","67049472","http://mds.datagrad.ru/download/mcleo/2007.06.11/2007.06.11.1._Murrei_Leinster._Strannaya_istoriya_Djona_Kingmana.mp3"
"215kbps","Joint stereo","6079","VBR","1301","67049472","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.06.11/2007.06.11.1._Murrei_Leinster._Strannaya_istoriya_Djona_Kingmana.mp3"
"215kbps","Joint stereo","14881","VBR","1301","67049472","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.06.11/2007.06.11.1._Murrei_Leinster._Strannaya_istoriya_Djona_Kingmana.mp3"
"215kbps","Joint stereo","14884","VBR","1302","84017152","http://mds.mds-club.ru/mcleo/2007.06.11/2007.06.11.2._Murrei_Leinster._Vlast.mp3"
"215kbps","Joint stereo","6083","VBR","1302","84017152","http://mds.kallisto.ru/mcleo/2007.06.11/2007.06.11.2._Murrei_Leinster._Vlast.mp3"
"215kbps","Joint stereo","12337","VBR","1302","84017152","http://mds.datagrad.ru/download/mcleo/2007.06.11/2007.06.11.2._Murrei_Leinster._Vlast.mp3"
"215kbps","Joint stereo","6080","VBR","1302","84017152","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.06.11/2007.06.11.2._Murrei_Leinster._Vlast.mp3"
"215kbps","Joint stereo","14883","VBR","1302","84017152","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.06.11/2007.06.11.2._Murrei_Leinster._Vlast.mp3"
"209kbps","Joint stereo","14886","VBR","1303","100341760","http://mds.mds-club.ru/mcleo/2007.07.02/2007.07.02.1._Dzhon_Dzh._Miller._Ohotnik.mp3"
"209kbps","Joint stereo","6088","VBR","1303","100341760","http://mds.kallisto.ru/mcleo/2007.07.02/2007.07.02.1._Dzhon_Dzh._Miller._Ohotnik.mp3"
"209kbps","Joint stereo","12338","VBR","1303","100341760","http://mds.datagrad.ru/download/mcleo/2007.07.02/2007.07.02.1._Dzhon_Dzh._Miller._Ohotnik.mp3"
"209kbps","Joint stereo","6085","VBR","1303","100341760","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.07.02/2007.07.02.1._Dzhon_Dzh._Miller._Ohotnik.mp3"
"209kbps","Joint stereo","14885","VBR","1303","100341760","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.07.02/2007.07.02.1._Dzhon_Dzh._Miller._Ohotnik.mp3"
"207kbps","Joint stereo","14888","VBR","1304","5797888","http://mds.mds-club.ru/mcleo/2007.07.02/2007.07.02.2._Dzhordzh_Martin._Interlyudiya_nomer_5.mp3"
"207kbps","Joint stereo","6090","VBR","1304","5797888","http://mds.kallisto.ru/mcleo/2007.07.02/2007.07.02.2._Dzhordzh_Martin._Interlyudiya_nomer_5.mp3"
"207kbps","Joint stereo","12339","VBR","1304","5797888","http://mds.datagrad.ru/download/mcleo/2007.07.02/2007.07.02.2._Dzhordzh_Martin._Interlyudiya_nomer_5.mp3"
"207kbps","Joint stereo","6086","VBR","1304","5797888","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.07.02/2007.07.02.2._Dzhordzh_Martin._Interlyudiya_nomer_5.mp3"
"207kbps","Joint stereo","14887","VBR","1304","5797888","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.07.02/2007.07.02.2._Dzhordzh_Martin._Interlyudiya_nomer_5.mp3"
"210kbps","Joint stereo","14890","VBR","1305","13250560","http://mds.mds-club.ru/mcleo/2007.07.02/2007.07.02.3._Dzhordzh_Martin._Posleslovie_k_pervomu_tomu.mp3"
"210kbps","Joint stereo","6092","VBR","1305","13250560","http://mds.kallisto.ru/mcleo/2007.07.02/2007.07.02.3._Dzhordzh_Martin._Posleslovie_k_pervomu_tomu.mp3"
"210kbps","Joint stereo","12340","VBR","1305","13250560","http://mds.datagrad.ru/download/mcleo/2007.07.02/2007.07.02.3._Dzhordzh_Martin._Posleslovie_k_pervomu_tomu.mp3"
"210kbps","Joint stereo","6087","VBR","1305","13250560","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.07.02/2007.07.02.3._Dzhordzh_Martin._Posleslovie_k_pervomu_tomu.mp3"
"210kbps","Joint stereo","14889","VBR","1305","13250560","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.07.02/2007.07.02.3._Dzhordzh_Martin._Posleslovie_k_pervomu_tomu.mp3"
"209kbps","Joint stereo","14892","VBR","1306","143968256","http://mds.mds-club.ru/mcleo/2007.06.18/2007.06.18.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_1.mp3"
"209kbps","Joint stereo","6098","VBR","1306","143968256","http://mds.kallisto.ru/mcleo/2007.06.18/2007.06.18.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_1.mp3"
"209kbps","Joint stereo","12341","VBR","1306","143968256","http://mds.datagrad.ru/download/mcleo/2007.06.18/2007.06.18.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_1.mp3"
"209kbps","Joint stereo","6097","VBR","1306","143968256","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.06.18/2007.06.18.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_1.mp3"
"209kbps","Joint stereo","14891","VBR","1306","143968256","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.06.18/2007.06.18.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_1.mp3"
"216kbps","Joint stereo","14894","VBR","1307","125681664","http://mds.mds-club.ru/mcleo/2007.07.09/2007.07.09.1._Demien_Broderik._Pryzhok_skvoz_Vselennuy.mp3"
"216kbps","Joint stereo","6095","VBR","1307","125681664","http://mds.kallisto.ru/mcleo/2007.07.09/2007.07.09.1._Demien_Broderik._Pryzhok_skvoz_Vselennuy.mp3"
"216kbps","Joint stereo","12342","VBR","1307","125681664","http://mds.datagrad.ru/download/mcleo/2007.07.09/2007.07.09.1._Demien_Broderik._Pryzhok_skvoz_Vselennuy.mp3"
"216kbps","Joint stereo","6094","VBR","1307","125681664","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.07.09/2007.07.09.1._Demien_Broderik._Pryzhok_skvoz_Vselennuy.mp3"
"216kbps","Joint stereo","14893","VBR","1307","125681664","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.07.09/2007.07.09.1._Demien_Broderik._Pryzhok_skvoz_Vselennuy.mp3"
"210kbps","Joint stereo","14896","VBR","1308","151791616","http://mds.mds-club.ru/mcleo/2007.07.16/2007.07.16.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_2.mp3"
"210kbps","Joint stereo","6101","VBR","1308","151791616","http://mds.kallisto.ru/mcleo/2007.07.16/2007.07.16.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_2.mp3"
"210kbps","Joint stereo","12343","VBR","1308","151791616","http://mds.datagrad.ru/download/mcleo/2007.07.16/2007.07.16.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_2.mp3"
"210kbps","Joint stereo","6100","VBR","1308","151791616","ftp://mds:mds@mds.kallisto.ru/mcleo/2007.07.16/2007.07.16.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_2.mp3"
"210kbps","Joint stereo","14895","VBR","1308","151791616","ftp://mds:mds@ftp.mds-club.ru/mcleo/2007.07.16/2007.07.16.1._Keidzh_Beiker._Veschaya_egiptyanka._Part_2.mp3"
"56kbps","Stereo","14898","CBR","1309","21655552","http://mds.mds-club.ru/Rej_Bredberi_-_Zemlyane.mp3"
"56kbps","Stereo","6154","CBR","1309","21655552","http://mds.kallisto.ru/Rej_Bredberi_-_Zemlyane.mp3"
"56kbps","Stereo","12344","CBR","1309","21655552","http://mds.datagrad.ru/download/Rej_Bredberi_-_Zemlyane.mp3"
"56kbps","Stereo","6153","CBR","1309","21655552","ftp://mds:mds@mds.kallisto.ru/Rej_Bredberi_-_Zemlyane.mp3"
"56kbps","Stereo","14897","CBR","1309","21655552","ftp://mds:mds@ftp.mds-club.ru/Rej_Bredberi_-_Zemlyane.mp3"
"128kbps","Joint stereo","12874","CBR","1310","51853312","http://mds.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_04.mp3"
"128kbps","Joint stereo","6189","CBR","1310","51853312","http://mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_04.mp3"
"128kbps","Joint stereo","11332","CBR","1310","51853312","http://mds.datagrad.ru/download/Stanislav_Lem_-_Futurologicheskij_kongress_04.mp3"
"128kbps","Joint stereo","6188","CBR","1310","51853312","ftp://mds:mds@mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_04.mp3"
"128kbps","Joint stereo","12873","CBR","1310","51853312","ftp://mds:mds@ftp.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_04.mp3"
"128kbps","Joint stereo","14900","CBR","1311","35887104","http://mds.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_05.mp3"
"128kbps","Joint stereo","6191","CBR","1311","35887104","http://mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_05.mp3"
"128kbps","Joint stereo","12345","CBR","1311","35887104","http://mds.datagrad.ru/download/Stanislav_Lem_-_Futurologicheskij_kongress_05.mp3"
"128kbps","Joint stereo","6190","CBR","1311","35887104","ftp://mds:mds@mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_05.mp3"
"128kbps","Joint stereo","14899","CBR","1311","35887104","ftp://mds:mds@ftp.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_05.mp3"
"192kbps","Joint stereo","14902","CBR","1312","21226101","http://mds.mds-club.ru/Gabriel'_Garsia_Markes_-_Samyi_Krasivyi_Utoplennik_v_mire.mp3"
"192kbps","Joint stereo","6385","CBR","1312","21226101","http://mds.kallisto.ru/Gabriel'_Garsia_Markes_-_Samyi_Krasivyi_Utoplennik_v_mire.mp3"
"192kbps","Joint stereo","12346","CBR","1312","21226101","http://mds.datagrad.ru/download/Gabriel'_Garsia_Markes_-_Samyi_Krasivyi_Utoplennik_v_mire.mp3"
"192kbps","Joint stereo","6384","CBR","1312","21226101","ftp://mds:mds@mds.kallisto.ru/Gabriel'_Garsia_Markes_-_Samyi_Krasivyi_Utoplennik_v_mire.mp3"
"192kbps","Joint stereo","14901","CBR","1312","21226101","ftp://mds:mds@ftp.mds-club.ru/Gabriel'_Garsia_Markes_-_Samyi_Krasivyi_Utoplennik_v_mire.mp3"
"192kbps","Joint stereo","14904","CBR","1313","17653805","http://mds.mds-club.ru/Gabriel'_Garsia_Markes_-_Iskusstvennye_Rozy.mp3"
